,type,city,latitude,longitude,price_range,rating,votes,photo_count,delivery,area,chain_restaurant,indian,asian,western,middle_eastern,fast_food,others,highlights_count
36451,Café/Bakery,Madurai,9.936867803,78.09774879,1,4.1,89,14,0,130058,0,0,0,0,0,1,1,4
36452,Quick Bites,Madurai,9.934189163,78.14438336,1,4.3,148,3,0,130058,0,1,0,0,0,0,0,7
36453,Quick Bites,Madurai,9.913585589,78.14378589,1,4.2,98,4,0,130058,0,1,0,0,0,0,0,5
36454,Quick Bites,Madurai,9.920974,78.143314,1,4.1,48,2,0,130058,0,1,0,0,0,0,0,5
36455,Café/Bakery,Madurai,9.936364837,78.14413056,1,4.0,94,22,1,130058,0,0,0,0,0,1,1,7
36456,Quick Bites,Madurai,9.903448786,78.11821572,1,3.8,93,1,0,130058,1,0,0,0,0,1,0,9
36457,Quick Bites,Madurai,9.915361445,78.0960362,1,3.9,76,1,1,130058,0,1,0,0,0,0,0,7
36458,Quick Bites,Madurai,9.92808478,78.10887057,2,3.9,107,4,0,130058,0,0,0,0,0,1,0,8
36459,Café/Bakery,Madurai,9.92853855,78.09544746,1,3.8,68,68,1,130058,0,0,0,0,0,0,1,10
36460,Quick Bites,Madurai,9.929490343,78.14354114,2,3.8,115,1,1,130058,0,1,1,0,0,0,0,9
36461,Café/Bakery,Madurai,9.924951302,78.0946086,1,4.0,71,27,1,130058,1,0,0,0,0,1,0,8
36462,Casual Dining,Madurai,9.91770502,78.12406898,2,4.1,125,2,0,130058,1,1,0,0,0,0,0,12
36463,Quick Bites,Madurai,9.920838237,78.12530648,1,4.1,126,2,0,130058,0,1,0,0,0,0,0,8
36464,Casual Dining,Madurai,9.919868584,78.09321586,2,3.8,82,14,0,130058,0,1,1,0,0,0,1,9
36465,Café/Bakery,Madurai,9.923201918,78.14864237,1,3.8,75,31,1,130058,0,0,0,0,0,0,1,12
36466,Café/Bakery,Madurai,9.949751785,78.1472845,1,3.6,44,73,1,130058,0,0,0,0,0,0,1,9
36467,Casual Dining,Madurai,9.917262794,78.1304409,2,3.9,90,4,0,130058,0,1,0,0,0,0,0,9
36468,Quick Bites,Madurai,9.955239558,78.13262254,1,4.2,124,0,0,130058,0,1,0,0,0,0,0,6
36469,Quick Bites,Madurai,9.916117428,78.13126735,1,3.5,92,5,0,130058,0,1,0,0,0,0,0,7
36470,Fine Dining,Madurai,9.929263459,78.09521612,4,3.8,38,112,0,130058,0,1,0,0,0,0,0,13
36471,Casual Dining,Madurai,9.923178139,78.14085223,2,4.0,85,16,0,130058,0,1,1,0,0,0,0,9
36472,Quick Bites,Madurai,9.956038379,78.11925307,1,3.9,50,34,0,130058,0,0,1,0,0,1,1,6
36473,Café/Bakery,Madurai,9.913271832,78.14440548,2,3.7,98,26,0,130058,1,0,0,0,0,0,1,5
36474,Casual Dining,Madurai,9.900853434,78.12035009,1,3.9,45,5,0,130058,0,1,1,0,0,0,0,7
36475,Quick Bites,Madurai,9.938641552,78.12848557,1,3.8,55,15,0,130058,0,1,0,0,0,1,1,9
36476,Quick Bites,Madurai,9.918642643,78.11235677,1,3.7,36,42,0,130058,0,1,0,0,0,0,0,8
36477,Café/Bakery,Madurai,9.921313154,78.14968944,1,3.2,35,23,1,130058,0,0,0,0,0,1,1,8
36478,Quick Bites,Madurai,9.91215981,78.11589897,1,4.0,61,9,0,130058,0,1,0,0,0,0,0,4
36479,Quick Bites,Madurai,9.934333481,78.08999285,1,4.0,33,2,1,130058,0,1,0,0,0,0,0,6
36480,Casual Dining,Madurai,9.93258679,78.13407194,2,3.9,57,26,0,130058,0,1,0,0,0,0,0,8
36481,Quick Bites,Madurai,9.921392417,78.14652041,1,3.8,48,4,0,130058,0,1,1,0,0,0,0,9
36482,Casual Dining,Madurai,9.917614197,78.14876575,2,3.6,59,34,0,130058,0,1,1,0,1,0,0,10
36483,Casual Dining,Madurai,9.936038222,78.14293295,3,3.7,92,1,1,130058,1,1,0,0,0,0,0,9
36484,Quick Bites,Madurai,9.898943734,78.11988909,1,4.0,84,2,0,130058,0,0,0,0,1,0,0,8
36485,Quick Bites,Madurai,9.958063986,78.14490438,1,3.7,35,5,0,130058,0,1,0,0,0,0,0,7
36486,Quick Bites,Madurai,9.936116821,78.14874161,2,3.7,29,10,0,130058,0,1,0,0,0,0,0,8
36487,Casual Dining,Madurai,9.920901647,78.11162017,2,3.5,59,61,1,130058,0,1,0,0,0,0,0,11
36488,Quick Bites,Madurai,9.920878859,78.14244814,1,3.5,53,2,1,130058,0,1,0,0,0,0,0,7
36489,Quick Bites,Madurai,9.91107883,78.11982572,1,4.0,41,2,0,130058,0,1,0,0,0,1,0,6
36490,Quick Bites,Madurai,9.929761151,78.12955141,1,3.8,36,4,0,130058,0,1,1,0,0,0,0,11
36491,Quick Bites,Madurai,9.913014551,78.1450405,1,3.9,59,0,0,130058,0,1,1,0,0,0,0,7
36492,Quick Bites,Madurai,9.95606876,78.13282907,1,3.5,67,1,0,130058,0,0,0,0,0,1,0,8
36493,Quick Bites,Madurai,9.923589643,78.09421901,1,4.0,64,7,0,130058,0,1,0,0,0,0,0,5
36494,Quick Bites,Madurai,9.935414385,78.13652985,1,3.9,78,4,0,130058,1,1,0,0,0,0,0,7
36495,Quick Bites,Madurai,9.945111311,78.15577403,1,3.7,53,9,1,130058,0,1,1,0,0,0,0,11
36496,Quick Bites,Madurai,9.916446375,78.11569747,1,3.7,49,1,0,130058,0,1,0,0,0,0,0,4
36497,Casual Dining,Madurai,9.91191706,78.12506676,2,3.7,44,2,0,130058,0,1,0,0,0,0,0,5
36498,Quick Bites,Madurai,9.922871327,78.11540276,1,3.6,59,0,0,130058,0,1,0,0,0,1,0,8
36499,Casual Dining,Madurai,0.0,0.0,4,3.0,4,3,0,130058,0,1,1,1,0,1,1,11
36500,Café/Bakery,Madurai,0.0,0.0,4,0.0,2,4,0,130058,0,0,0,0,0,0,1,7
36501,Casual Dining,Madurai,9.946038619,78.1649388,4,3.1,8,20,1,130058,0,1,1,1,0,0,0,14
36502,Bar,Madurai,9.946116555,78.16500083,4,3.2,6,2,0,130058,0,0,0,0,0,1,0,8
36503,Fine Dining,Madurai,9.900320688,78.08434043,3,3.8,23,4,0,130058,0,0,0,0,0,0,0,17
36504,Casual Dining,Madurai,9.950360735,78.15662026,3,3.1,5,3,1,130058,0,1,1,0,0,0,0,11
36505,Fine Dining,Madurai,9.904495112,78.09671346,3,3.5,16,1,0,130058,0,1,0,1,0,0,0,19
36506,Bar,Madurai,9.923838989,78.13922144,3,2.9,4,6,0,130058,0,0,0,0,0,1,0,12
36507,Fine Dining,Madurai,9.935417687,78.08611907,3,3.5,60,47,0,130058,0,1,0,1,0,0,0,15
36508,Bar,Madurai,9.920614649,78.1125804,3,3.0,5,32,0,130058,0,0,0,0,0,1,0,9
36509,Casual Dining,Madurai,9.923719766,78.13923318,3,0.0,2,2,0,130058,0,1,0,0,0,0,0,10
36510,Casual Dining,Madurai,9.936479433,78.1422624,2,3.3,30,17,0,130058,0,0,0,0,0,0,0,10
36511,Casual Dining,Madurai,0.0,0.0,2,3.3,5,1,0,130058,0,1,0,0,0,0,0,6
36512,Casual Dining,Madurai,9.932148877,78.144839,2,3.6,67,6,0,130058,0,1,1,0,0,0,1,10
36513,Café/Bakery,Madurai,9.92374,78.148807,2,3.8,48,12,1,130058,1,0,0,0,0,1,1,14
36514,Café/Bakery,Madurai,9.95365,78.132305,2,0.0,3,5,1,130058,1,0,0,0,0,1,1,12
36515,Casual Dining,Madurai,9.947334137,78.15753657,2,4.0,42,13,1,130058,1,1,0,0,0,0,0,10
36516,Casual Dining,Madurai,9.927277635,78.15469377,2,3.7,73,7,1,130058,0,1,0,0,0,0,0,10
36517,Casual Dining,Madurai,9.93179914,78.0964905,2,3.5,28,34,0,130058,1,1,0,0,0,0,0,10
36518,Casual Dining,Madurai,9.925390215,78.11768029,2,3.4,37,15,1,130058,0,1,0,0,0,0,0,10
36519,Casual Dining,Madurai,9.926668972,78.13344397,2,3.8,46,3,0,130058,0,1,0,0,0,0,0,9
36520,Casual Dining,Madurai,9.936471176,78.14346604,2,2.3,48,3,1,130058,0,1,0,0,0,0,0,10
36521,Bar,Madurai,9.935244637,78.0860376,2,3.6,37,24,0,130058,0,0,0,0,0,1,0,11
36522,Café/Bakery,Madurai,9.929671322,78.09518661,2,3.5,25,10,1,130058,0,0,0,0,0,0,1,10
36523,Café/Bakery,Madurai,9.918399898,78.1126773,2,3.5,20,5,0,130058,0,1,0,0,0,1,1,11
36524,Bar,Madurai,9.942560872,78.09915628,2,3.1,8,18,0,130058,0,0,0,0,0,1,0,11
36525,Casual Dining,Madurai,10000.0,0.0,2,3.3,9,8,0,130058,0,1,1,0,0,0,0,10
36526,Casual Dining,Madurai,9.932920343,78.14877011,2,2.5,18,0,0,130058,0,1,0,0,0,0,0,10
36527,Casual Dining,Madurai,9.92329274,78.1390642,2,3.1,9,0,1,130058,0,1,0,0,0,0,0,10
36528,Café/Bakery,Madurai,9.954563251,78.14998515,2,2.8,11,2,0,130058,0,0,0,0,0,1,1,9
36529,Casual Dining,Madurai,9.946015832,78.15715671,2,2.7,11,1,0,130058,0,1,0,0,0,0,0,10
36530,Casual Dining,Madurai,9.926688787,78.13343056,2,3.1,9,0,0,130058,0,1,0,0,0,0,0,9
36531,Casual Dining,Madurai,9.936554729,78.14201731,2,2.9,4,0,0,130058,0,1,0,0,0,0,0,10
36532,Casual Dining,Madurai,9.951128856,78.15700416,2,3.8,114,10,0,130058,0,1,0,0,0,1,0,10
36533,Casual Dining,Madurai,9.923982322,78.14861622,2,3.6,54,2,0,130058,0,1,0,0,0,0,0,8
36534,Quick Bites,Madurai,9.923110106,78.13871518,2,4.0,118,31,0,130058,1,0,0,0,0,1,0,10
36535,Casual Dining,Madurai,9.936719192,78.1355609,2,3.8,72,9,0,130058,0,1,0,0,0,0,0,9
36536,Casual Dining,Madurai,9.935988,78.142998,2,3.7,42,14,0,130058,1,1,0,0,0,0,0,8
36537,Café/Bakery,Madurai,9.917423633,78.11160173,2,3.4,46,5,0,130058,0,0,0,0,0,0,1,10
36538,Casual Dining,Madurai,9.920726278,78.14866852,2,3.6,43,4,1,130058,0,1,0,0,0,0,0,10
36539,Casual Dining,Madurai,9.934396229,78.10567573,2,3.5,13,8,0,130058,0,1,1,0,1,0,0,9
36540,Casual Dining,Madurai,9.918419714,78.11317753,2,3.6,21,6,0,130058,0,0,1,0,1,1,0,9
36541,Casual Dining,Madurai,9.916718514,78.10595803,2,3.4,8,32,0,130058,0,0,0,0,0,0,0,9
36542,Quick Bites,Madurai,9.928560347,78.1489002,2,3.4,38,3,0,130058,0,0,0,0,0,1,0,9
36543,Casual Dining,Madurai,9.938910701,78.08478802,2,3.6,17,0,0,130058,0,1,1,0,1,0,0,8
36544,Quick Bites,Madurai,9.938346313,78.13609969,2,3.1,17,1,0,130058,0,0,0,0,0,1,0,11
36545,Café/Bakery,Madurai,0.0,0.0,2,3.1,4,0,0,130058,0,0,1,0,0,0,1,7
36546,Casual Dining,Madurai,9.920475938,78.11632477,2,0.0,2,6,0,130058,0,1,1,0,0,0,0,11
36547,Casual Dining,Madurai,9.934870136,78.13564204,2,3.0,5,1,0,130058,0,1,0,0,0,0,0,5
36548,Casual Dining,Madurai,9.938386933,78.13605208,2,3.1,4,1,0,130058,0,1,0,0,1,0,0,11
36549,Other,Madurai,9.913191907,78.14438201,2,0.0,3,0,0,130058,0,1,0,0,0,0,0,5
36550,Casual Dining,Madurai,9.940948303,78.16627052,2,0.0,2,0,0,130058,0,1,0,0,0,0,0,9
36551,Casual Dining,Madurai,9.92843485,78.14860716,2,3.5,76,2,0,130058,0,1,0,0,0,0,0,8
36552,Casual Dining,Madurai,9.9176426,78.11161414,2,2.5,60,10,0,130058,0,1,0,0,0,0,0,6
36553,Café/Bakery,Madurai,9.93101215,78.09504379,2,3.5,17,32,1,130058,1,0,0,0,0,1,1,8
36554,Casual Dining,Madurai,9.945507267,78.15644123,2,3.8,29,29,0,130058,1,1,0,0,0,0,0,11
36555,Quick Bites,Madurai,9.916148804,78.0977213,2,3.5,16,29,0,130058,0,0,0,0,0,0,0,6
36556,Casual Dining,Madurai,9.946946109,78.15838449,2,3.6,38,5,0,130058,0,1,0,0,0,0,0,11
36557,Quick Bites,Madurai,9.936453013,78.14355992,2,3.9,29,2,0,130058,0,0,0,0,1,0,0,9
36558,Casual Dining,Madurai,9.944847121,78.12941026,2,2.7,22,13,0,130058,1,1,0,0,0,0,0,11
36559,Quick Bites,Madurai,9.918515,78.094481,2,3.4,8,0,0,130058,0,0,0,0,0,0,0,5
36560,Café/Bakery,Madurai,9.923155021,78.14085558,2,3.2,9,2,0,130058,0,0,0,0,0,1,1,5
36561,Quick Bites,Madurai,9.93835655,78.13610874,2,3.3,11,0,0,130058,0,1,0,0,0,0,0,11
36562,Quick Bites,Madurai,9.938376365,78.1360209,2,2.7,11,0,0,130058,0,1,0,0,0,0,0,12
36563,Casual Dining,Madurai,9.932024702,78.09369363,2,0.0,3,0,0,130058,0,1,0,0,0,0,0,9
36564,Café/Bakery,Madurai,9.898882961,78.11972648,1,3.7,32,17,1,130058,0,0,0,0,0,0,1,5
36565,Café/Bakery,Madurai,9.911671008,78.11860465,1,4.0,47,3,0,130058,0,0,0,0,0,0,1,5
36566,Quick Bites,Madurai,9.907231133,78.09994452,1,3.9,23,0,0,130058,0,1,0,0,0,0,0,5
36567,Quick Bites,Madurai,9.940744543,78.1292785,1,3.5,47,6,0,130058,1,1,0,0,0,0,0,6
36568,Café/Bakery,Madurai,9.900846168,78.09412781,1,3.9,29,2,0,130058,1,0,0,0,0,1,1,5
36569,Quick Bites,Madurai,9.922361735,78.10289226,1,3.6,16,0,1,130058,0,1,0,0,0,0,0,6
36570,Quick Bites,Madurai,9.915351537,78.0961046,1,3.5,16,2,0,130058,1,1,0,0,0,0,0,6
36571,Café/Bakery,Madurai,9.916774,78.113962,1,3.6,18,2,1,130058,0,0,0,0,0,1,1,5
36572,Quick Bites,Madurai,9.917889638,78.12387753,1,3.2,17,1,0,130058,0,1,0,0,0,0,0,6
36573,Other,Madurai,9.942724,78.076637,1,3.3,9,0,1,130058,0,1,0,0,0,0,0,3
36574,Café/Bakery,Madurai,9.932585138,78.14391363,1,3.3,14,0,1,130058,0,1,0,0,0,0,1,8
36575,Quick Bites,Madurai,9.917426,78.115765,1,3.4,12,7,1,130058,0,0,0,0,0,0,0,2
36576,Café/Bakery,Madurai,9.923685419,78.09370235,1,3.3,13,4,0,130058,0,0,0,0,0,1,0,5
36577,Café/Bakery,Madurai,9.93286453,78.14892232,1,3.4,13,0,1,130058,0,0,0,0,0,0,1,4
36578,Quick Bites,Madurai,9.9169355,78.09404366,1,3.5,14,0,0,130058,0,1,0,0,0,0,0,7
36579,Café/Bakery,Madurai,9.935525348,78.13456949,1,3.4,12,0,1,130058,0,0,0,0,0,1,1,5
36580,Café/Bakery,Madurai,9.920831962,78.1487339,1,3.2,14,0,0,130058,1,0,0,0,0,0,1,7
36581,Quick Bites,Madurai,9.959116081,78.13349426,1,3.3,11,0,0,130058,0,1,0,0,0,0,0,7
36582,Café/Bakery,Madurai,9.912837196,78.14525004,1,3.1,6,2,0,130058,0,0,0,0,0,0,1,3
36583,Café/Bakery,Madurai,9.917080817,78.1155533,1,3.4,12,0,0,130058,0,0,0,0,0,1,0,4
36584,Quick Bites,Madurai,9.92132009,78.14653616,1,3.0,8,3,0,130058,0,0,0,0,0,1,0,5
36585,Quick Bites,Madurai,9.918814711,78.09361249,1,2.9,8,0,0,130058,0,0,0,0,0,1,0,7
36586,Café/Bakery,Madurai,9.925054343,78.13916378,1,3.1,6,2,1,130058,0,0,0,0,0,0,0,5
36587,Quick Bites,Madurai,9.918184566,78.14942792,1,3.3,5,2,0,130058,0,1,0,0,0,0,0,5
36588,Quick Bites,Madurai,9.918798528,78.11575614,1,0.0,2,1,1,130058,0,0,0,0,0,0,0,2
36589,Café/Bakery,Madurai,9.936530291,78.12746264,1,3.0,4,0,0,130058,0,0,0,0,0,0,1,5
36590,Quick Bites,Madurai,9.91675055,78.11395269,1,3.0,6,0,0,130058,0,0,0,0,0,1,0,7
36591,Quick Bites,Madurai,9.918726861,78.11586343,1,3.2,6,0,0,130058,0,0,0,0,0,1,0,4
36592,Café/Bakery,Madurai,9.90924317,78.15140773,1,0.0,3,0,1,130058,0,0,0,0,0,1,0,7
36593,Quick Bites,Madurai,9.928103604,78.10724281,1,0.0,2,0,0,130058,0,1,0,0,0,0,0,7
36594,Quick Bites,Madurai,9.922522902,78.0936591,1,2.9,4,0,0,130058,0,1,0,0,0,0,0,7
36595,Café/Bakery,Madurai,9.916529272,78.11263572,1,0.0,3,0,0,130058,0,0,0,0,0,0,0,4
36596,Quick Bites,Madurai,9.913773842,78.15529358,1,0.0,3,0,0,130058,0,1,0,0,0,0,0,7
36597,Quick Bites,Madurai,9.941945633,78.12949039,1,0.0,3,1,0,130058,0,0,0,0,0,1,1,4
36598,Café/Bakery,Madurai,9.922851181,78.11531022,1,0.0,2,0,0,130058,0,0,0,0,0,0,0,3
36599,Café/Bakery,Madurai,9.922847879,78.11523646,1,0.0,2,1,0,130058,0,0,0,0,0,0,1,4
36600,Quick Bites,Madurai,9.938344662,78.13580532,1,0.0,2,0,0,130058,0,0,0,0,0,1,0,8
36601,Café/Bakery,Madurai,9.923201918,78.14864237,1,3.8,75,31,0,130058,0,0,0,0,0,0,1,12
36602,Quick Bites,Madurai,9.933992004,78.12843796,1,3.8,78,3,0,130058,0,1,1,0,0,0,0,8
36603,Quick Bites,Madurai,9.936789204,78.09325174,1,4.0,46,18,1,130058,0,1,0,0,0,0,1,7
36604,Café/Bakery,Madurai,9.910539825,78.11969832,1,3.6,29,47,1,130058,0,0,0,0,0,0,1,5
36605,Café/Bakery,Madurai,9.90400795,78.12157553,1,3.8,36,5,1,130058,0,0,0,0,0,1,0,5
36606,Quick Bites,Madurai,9.919585878,78.11624028,1,3.9,48,0,0,130058,0,1,0,0,0,0,0,9
36607,Quick Bites,Madurai,9.963881508,78.13526552,1,4.0,50,0,0,130058,0,1,1,0,0,0,0,7
36608,Café/Bakery,Madurai,9.930718225,78.09526641,1,3.5,29,0,1,130058,0,0,0,1,0,1,1,10
36609,Café/Bakery,Madurai,9.915118698,78.11921116,1,3.5,22,3,0,130058,0,0,0,0,0,0,1,4
36610,Other,Madurai,9.923685088,78.14029198,1,3.8,27,3,0,130058,0,0,0,0,0,1,0,3
36611,Quick Bites,Madurai,9.934205675,78.12828507,1,3.6,29,3,0,130058,0,1,0,0,0,0,0,5
36612,Café/Bakery,Madurai,9.914842924,78.11263271,1,3.7,15,4,1,130058,0,0,0,0,0,1,0,5
36613,Quick Bites,Madurai,9.938293474,78.13641686,1,3.3,33,2,0,130058,0,0,0,0,0,1,0,4
36614,Quick Bites,Madurai,9.927929229,78.14320721,1,3.5,24,1,1,130058,0,0,0,0,0,1,0,6
36615,Quick Bites,Madurai,9.962214,78.134337,1,3.2,5,0,0,130058,0,0,0,0,0,0,1,4
36616,Café/Bakery,Madurai,9.921014267,78.14613417,1,3.7,22,4,1,130058,0,0,0,0,0,1,0,5
36617,Quick Bites,Madurai,9.953980727,78.1504941,1,3.4,6,0,0,130058,0,1,0,0,0,0,0,6
36618,Café/Bakery,Madurai,9.96163535,78.13436966,1,3.4,15,1,1,130058,1,0,0,0,0,0,1,9
36619,Café/Bakery,Madurai,9.914861419,78.11261896,1,3.5,20,12,0,130058,0,0,0,0,0,1,0,5
36620,Café/Bakery,Madurai,9.923297033,78.10403321,1,3.3,10,0,1,130058,1,0,0,0,0,0,1,4
36621,Café/Bakery,Madurai,9.973336867,78.12690038,1,0.0,2,22,0,130058,0,0,0,0,0,0,1,5
36622,Casual Dining,Madurai,9.936413053,78.14356729,1,3.4,8,4,0,130058,0,0,0,0,0,1,0,9
36623,Café/Bakery,Madurai,9.962672574,78.13502278,1,3.3,10,3,1,130058,1,0,0,0,0,1,0,6
36624,Quick Bites,Madurai,9.880497146,78.06220852,1,3.0,14,0,0,130058,0,1,0,0,0,0,0,7
36625,Café/Bakery,Madurai,9.934625752,78.12803295,1,3.2,10,2,1,130058,1,0,0,0,0,1,1,8
36626,Quick Bites,Madurai,9.934146891,78.12840745,1,3.3,16,0,0,130058,0,1,0,0,0,0,0,6
36627,Café/Bakery,Madurai,9.962392217,78.12710054,1,3.4,14,1,0,130058,0,0,0,0,0,0,1,7
36628,Café/Bakery,Madurai,9.925837054,78.14879894,1,3.2,7,1,1,130058,0,0,0,0,0,0,1,8
36629,Casual Dining,Madurai,9.881240657,78.0553776,1,3.2,10,0,0,130058,0,1,0,0,0,0,0,13
36630,Café/Bakery,Madurai,9.933767104,78.1286294,1,0.0,3,13,0,130058,0,0,0,0,0,0,1,4
36631,Quick Bites,Madurai,9.902431522,78.09556849,1,3.3,11,1,0,130058,0,1,0,0,0,0,0,5
36632,Quick Bites,Madurai,9.946129104,78.15725259,1,3.3,11,2,0,130058,0,1,0,0,0,0,0,9
36633,Quick Bites,Madurai,9.971166722,78.1261507,1,3.3,11,0,0,130058,0,0,1,0,0,1,0,7
36634,Café/Bakery,Madurai,9.924610805,78.09459049,1,3.3,9,1,0,130058,1,0,0,0,0,1,0,6
36635,Quick Bites,Madurai,0.0,0.0,1,3.3,8,0,0,130058,0,0,0,0,0,1,0,5
36636,Café/Bakery,Madurai,9.929351637,78.1292842,1,2.8,6,0,0,130058,0,0,0,0,0,0,1,6
36637,Café/Bakery,Madurai,9.916902803,78.11154105,1,3.4,9,1,0,130058,0,0,0,0,0,0,1,5
36638,Casual Dining,Madurai,9.921650021,78.12511135,1,2.8,9,0,0,130058,0,1,0,0,0,0,0,6
36639,Quick Bites,Madurai,9.914710816,78.11302632,1,3.2,9,0,0,130058,0,1,0,0,0,0,0,8
36640,Casual Dining,Madurai,9.936684516,78.14255107,1,3.0,7,0,0,130058,0,1,0,0,0,0,0,5
36641,Café/Bakery,Madurai,9.916591031,78.09918512,1,2.9,4,5,0,130058,0,0,0,0,0,0,1,5
36642,Café/Bakery,Madurai,9.917597353,78.12649202,1,0.0,3,1,1,130058,1,0,0,0,0,1,1,4
36643,Quick Bites,Madurai,9.922521251,78.11736647,1,4.2,50,3,0,130058,0,1,0,0,0,0,0,6
36644,Quick Bites,Madurai,9.929261477,78.14879492,2,4.1,34,8,1,130058,0,1,0,0,0,1,1,10
36645,Café/Bakery,Madurai,9.946021116,78.1569371,1,4.1,38,2,0,130058,1,0,0,0,0,0,1,5
36646,Café/Bakery,Madurai,9.900896371,78.09424248,1,4.0,63,14,1,130058,1,0,0,0,0,0,1,3
36647,Café/Bakery,Madurai,9.934350985,78.14439408,1,4.0,65,5,1,130058,1,0,0,0,0,1,1,7
36648,Café/Bakery,Madurai,9.920740149,78.14867891,1,4.0,44,3,1,130058,1,0,0,0,0,0,1,6
36649,Quick Bites,Madurai,9.898933495,78.11986629,1,4.0,30,7,0,130058,0,1,0,0,0,0,0,5
36650,Quick Bites,Madurai,9.919906234,78.09679527,1,4.0,81,1,0,130058,0,1,1,0,0,0,0,6
36651,Café/Bakery,Madurai,9.918816363,78.112569,1,4.0,78,5,0,130058,1,0,0,0,0,0,1,3
36652,Casual Dining,Madurai,9.922489,78.121678,1,4.0,42,0,0,130058,0,1,0,0,0,0,0,10
36653,Quick Bites,Madurai,9.93253527,78.14888109,1,4.0,51,1,0,130058,0,1,0,0,0,0,0,6
36654,Casual Dining,Madurai,9.900853434,78.12035009,1,3.9,45,5,1,130058,0,1,1,0,0,0,0,7
36655,Café/Bakery,Madurai,9.931939497,78.14879157,1,3.9,60,16,1,130058,1,0,0,0,0,0,1,7
36656,Casual Dining,Madurai,9.915931488,78.11580978,1,3.9,89,1,1,130058,0,1,0,0,0,0,0,10
36657,Quick Bites,Madurai,9.924963852,78.12008355,1,3.9,51,0,0,130058,0,1,1,0,0,0,0,4
36658,Quick Bites,Madurai,9.92024013,78.09428036,1,3.9,46,4,1,130058,0,0,0,0,0,1,0,5
36659,Quick Bites,Madurai,9.920797945,78.14865075,1,3.9,51,2,1,130058,0,1,0,0,0,0,0,7
36660,Quick Bites,Madurai,9.922873969,78.14417146,1,3.9,66,1,0,130058,0,1,0,0,0,0,0,9
36661,Casual Dining,Madurai,9.936465892,78.14209275,1,3.9,75,3,0,130058,0,1,0,0,0,0,0,10
36662,Quick Bites,Madurai,9.935923627,78.14553034,2,3.9,42,12,0,130058,0,1,0,0,0,0,0,7
36663,Quick Bites,Madurai,9.911436185,78.11825663,1,3.9,47,0,0,130058,0,0,0,0,0,1,0,6
36664,Casual Dining,Madurai,9.927453001,78.14843785,1,3.9,32,2,1,130058,0,1,0,0,0,0,0,11
36665,Quick Bites,Madurai,9.945351064,78.12915277,1,3.9,50,1,0,130058,0,1,0,0,0,0,0,10
36666,Quick Bites,Madurai,9.924057951,78.14106345,1,3.9,31,2,0,130058,0,1,0,0,0,0,0,8
36667,Quick Bites,Madurai,9.926257472,78.14202972,1,3.9,41,0,0,130058,0,0,0,0,1,1,0,4
36668,Quick Bites,Madurai,9.927536619,78.14839141,1,2.3,8,0,0,130058,0,1,0,0,0,0,0,6
36669,Quick Bites,Madurai,9.917960315,78.11172377,1,2.5,40,0,0,130058,0,1,0,0,0,0,0,5
36670,Café/Bakery,Madurai,9.91666369,78.1488318,1,2.6,15,86,1,130058,1,0,0,0,0,1,1,9
36671,Quick Bites,Madurai,9.915183761,78.0956845,1,2.6,13,6,0,130058,0,0,1,0,0,0,0,9
36672,Quick Bites,Madurai,9.921113676,78.12781099,1,2.6,14,2,0,130058,0,1,0,0,0,0,0,6
36673,Café/Bakery,Madurai,9.939645824,78.12891606,1,2.6,5,1,0,130058,0,0,0,0,0,0,1,5
36674,Quick Bites,Madurai,9.91709667,78.1329672,2,2.7,47,4,1,130058,0,1,0,0,0,0,0,8
36675,Quick Bites,Madurai,9.922720954,78.09409261,1,2.7,6,0,1,130058,0,1,0,0,0,0,0,7
36676,Other,Madurai,9.973008308,78.09743632,1,2.7,14,2,0,130058,1,0,0,0,0,1,0,9
36677,Casual Dining,Madurai,9.916831,78.093798,2,2.7,16,3,0,130058,0,1,1,0,0,0,0,9
36678,Quick Bites,Madurai,9.920198848,78.09550915,1,2.7,9,0,1,130058,0,1,0,0,0,0,0,6
36679,Quick Bites,Madurai,9.934688499,78.08945406,2,2.7,10,3,0,130058,0,1,0,0,0,0,0,9
36680,Quick Bites,Madurai,9.918703412,78.1140697,1,2.7,12,0,0,130058,0,1,0,0,0,0,0,6
36681,Quick Bites,Madurai,9.880678812,78.06169353,1,2.7,7,0,0,130058,0,1,0,0,0,0,0,6
36682,Quick Bites,Madurai,9.953433537,78.09888169,1,2.7,6,0,0,130058,0,1,0,0,0,0,0,8
36683,Quick Bites,Madurai,9.945708712,78.15644994,1,2.8,31,2,0,130058,0,1,0,0,0,0,0,9
36684,Casual Dining,Madurai,9.924815896,78.13903671,1,2.8,6,26,0,130058,0,1,0,0,0,0,0,10
36685,Café/Bakery,Madurai,9.951738794,78.11901737,1,2.8,5,1,0,130058,1,0,0,0,0,0,1,8
36686,Café/Bakery,Madurai,9.933139299,78.14383384,1,2.8,15,0,0,130058,1,0,0,0,0,1,1,9
36687,Casual Dining,Madurai,9.930627075,78.13119493,2,2.8,9,0,1,130058,0,1,0,0,0,0,0,11
36688,Quick Bites,Madurai,9.913266878,78.14441085,1,2.8,5,0,1,130058,0,1,0,0,0,0,0,9
36689,Quick Bites,Madurai,9.898337331,78.11931711,1,2.8,9,0,0,130058,0,0,0,0,0,1,0,6
36690,Casual Dining,Madurai,9.930820934,78.16883471,2,2.8,10,2,0,130058,0,1,0,0,0,0,0,10
